filename,predicted-label,actual-label,barretts,barretts-short-segment,bbps-0-1,bbps-2-3,cecum,dyed-lifted-polyps,dyed-resection-margins,esophagitis-a,esophagitis-b-d,hemorrhoids,ileum,impacted-stool,polyps,pylorus,retroflex-rectum,retroflex-stomach,ulcerative-colitis-grade-0-1,ulcerative-colitis-grade-1,ulcerative-colitis-grade-1-2,ulcerative-colitis-grade-2,ulcerative-colitis-grade-2-3,ulcerative-colitis-grade-3,z-line
e1af61a5-4701-4666-a928-656274794681.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.001,0.0
e1d71901-b565-414f-bf7b-ab06a8b7243e.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2c69c4c-fbf8-4c60-bd62-fd1a961dfef9.jpg,cecum,cecum,0.0,0.0,0.001,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0
e3fc915b-5559-4da1-9b85-a0c708ffd428.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e41bf7a1-1a6f-4fff-822c-d5edd6a5c76e.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e4b8980a-819a-4280-be7b-fe1189bb601d.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.003,0.004,0.0,0.0,0.0,0.0,0.0
e4cd95a6-36a3-4090-b7cf-959dcf78d0e1.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e4cee2d5-0110-4e27-9a74-b2c401765a3a.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.923,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0
e54aafbf-549f-4f45-824d-b157a76538bc.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e55bf939-5a30-4dce-97b4-f821cba0823a.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.992,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e605d3b6-bc5d-4f35-8192-5655ac0d250a.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e62fd7b8-0fad-423d-93a4-2fedb653475a.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e67cd96e-69af-4597-b7f0-7295c077b3b0.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e80f285b-b087-4741-9668-c1769fb71c9a.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e84df9ec-d059-46bd-b603-680063217192.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8c12d08-a434-4fc1-8d48-258407a51664.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8cfc4a0-2c92-4e8f-88ec-4efd6951533b.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e903750a-5dcc-4efc-aa0f-fef60360ffbd.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e9be2e81-82b6-4b65-9261-35224e4aac59.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ea1c62c7-0f2c-4a9f-992e-855896716c03.jpg,ulcerative-colitis-grade-1,cecum,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.001,0.01,0.0,0.126,0.001,0.001,0.0,0.031,0.63,0.027,0.021,0.005,0.0,0.0
eb2f2a82-a310-4e7c-a9fb-b4f0f6356ec1.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eb59e0e1-ea4a-41b8-a8d2-e1d68eb1c25f.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ebf2a40b-aea7-4d38-b099-0b96e33510cd.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eedc7544-1210-4980-8ad0-43a6859aaec3.jpg,ulcerative-colitis-grade-0-1,cecum,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.718,0.132,0.005,0.127,0.001,0.0,0.0
efcbf5bf-0175-4072-b057-5debe1b421e3.jpg,cecum,cecum,0.0,0.0,0.003,0.0,0.988,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0
f0093a96-bcfc-44a3-8dbe-1452dc2e83e1.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f048ac03-f8af-4191-92fc-09f4726fdf4f.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f0bfcdaa-ca94-4edd-86f0-3ac088a0855f.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f1ed195d-2b6a-4831-9ded-f138ff9f3e63.jpg,cecum,cecum,0.0,0.0,0.051,0.012,0.56,0.0,0.027,0.0,0.0,0.001,0.001,0.003,0.002,0.003,0.001,0.001,0.002,0.083,0.004,0.248,0.0,0.0,0.0
f2c1335f-ab5f-4aa5-8bad-58dfa43f9dfe.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.0,0.002,0.0
f2cb2d5f-156f-4dd8-957e-8d871464845e.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.904,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.029,0.0,0.0,0.0,0.002,0.058,0.002,0.001,0.0,0.0,0.0
f3304797-2c0c-4f0d-a84e-96f245785b3d.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f36d220d-b178-4377-9e10-b79cfd3214fb.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3c5701c-9732-4a71-8202-48de9d2cad9a.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0
f3dbc2ab-0b9f-45ab-ae26-baae3dce670b.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f52cb917-8ee5-440d-a3b6-343ee7d4e057.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f5a1b66f-d82f-4b1b-a9fe-ae57fe10e076.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f63d3098-52f8-44c8-a9cf-bb9ede00bc0a.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f64861ee-4bbb-45c2-bceb-2937daeaad5b.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f6add1eb-8cfb-44bc-be85-6e922ed12af4.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f6c23d6c-efe9-4f64-9d44-e6000b860771.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.006,0.003,0.0,0.0,0.0,0.0,0.0
f85937c9-b0c4-4928-b38c-47cf9417ac63.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f85ac4e8-34cb-4df3-b6b9-22c88253c489.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8ffbbcf-54c2-46e4-9e0a-7fac4bee83bf.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0
fa688c0c-daeb-4ef8-90d5-4c6d48c78b1d.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0
fc5a536c-4fea-4d4c-9150-9f8120131c45.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fd0a4743-1d4f-4b1d-8b25-6b755571108c.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe78759e-0a38-4f39-bf5f-65fbfb8902c7.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe91eed2-c754-4d77-9de5-5be16f91596a.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fed8e305-c729-4d31-a200-1d990278ff95.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.002,0.0,0.0,0.0
ffaa12b8-72fd-4d70-95f1-d44ec46dcb5f.jpg,cecum,cecum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ffe389f9-4294-4772-a47d-338a2bd15b5e.jpg,cecum,cecum,0.0,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.006,0.0,0.005,0.0,0.0,0.0
00a2c35e-97d1-4056-89a5-bc904ff96371.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01bed652-8b5f-4804-be7a-12104c0e52a6.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
029425c5-3a8a-409b-9391-58eab3a0d9bf.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.932,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03d832ee-849a-4d5f-b474-698564563eb5.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03ed372c-9866-4925-94d8-05337ac22c84.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
052c2078-e97c-4244-9093-e143194d5101.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
055241c3-e44b-40e2-85d3-5a20b985f4a2.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.988,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0602a6b8-ef05-40ca-a983-3172ecf4a763.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06479d4e-c26b-4035-a01b-3f1032a7b430.jpg,dyed-resection-margins,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.031,0.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0649d0c3-f43a-48b2-be81-6b87ac2c6fe6.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06626612-2afd-4054-b8d0-50002c17939d.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.99,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06bc88b7-05ff-4b80-aa7b-e1b2e80bc8b4.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06e89bc9-235e-49e9-90e7-fba8c608b75f.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
076a7b6b-817b-4890-930f-c341ea1fa7fa.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.994,0.001,0.0,0.0,0.001,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0798d40d-f62b-4c7e-9242-ddd442f25f05.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07e83c46-45de-498a-af50-2829d410ba40.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07ff9586-2579-410e-b24a-8186efb9e637.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0827b968-2f71-4aa6-8909-e310de90607d.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
092affdd-aff7-4d45-9057-3d16c0eba755.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0c15dda9-b103-4209-93a2-bd82a6e31fa3.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0c1bc617-ff62-4204-8017-98df284ae244.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0d1b434d-d282-4cc3-b0cc-0f1b628dc7df.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0e304f07-1664-4978-8bb6-b023eb855981.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.997,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0e68c156-d6a4-4514-a8d5-0897c401ddd0.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.948,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0e8b5378-a390-407b-9319-32188e05d2e3.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0f66bafd-c455-4449-bd64-48ad4729ea4c.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0f70ff66-4e45-4fce-ba19-730ead730fbc.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0fa91955-8daa-4bb3-aba8-f751369abd0a.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0ff7fedb-ef2e-44b1-afc4-95c812576ef5.jpg,dyed-resection-margins,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.252,0.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107a39c8-80f0-473b-a0e7-c71a0b3a3323.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.995,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11d1d4d8-583c-4866-84a4-f308a7683bb2.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.001,0.0,0.0,0.945,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127ebafe-2a23-49ef-bbec-78808f76d832.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291ea49-0b0f-485f-b9e4-b98c72c06688.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.002,0.001,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151168d1-0371-422d-b2d0-e1d6830bec49.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15672bad-fa82-4743-89be-e3a0fe553804.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.812,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16e4c486-d691-44d0-95f2-d5803b6c90b5.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18618acc-179c-4af1-a85b-4e5d1393277d.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868dbca-d4e8-46c9-93b0-5f3c6769cf74.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18712d42-9523-415c-b77a-74afe9f84302.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18ac7396-4864-441c-ba6b-0ed6c3bf5d84.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18cda9a0-83b9-490f-8cb0-057402ba24d3.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192ef50b-c367-4ac1-83f8-283e842c3412.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.996,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1be53e64-305f-4f82-947d-ad36de5fb5b9.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1cee88ff-fb76-4d21-b705-a3baa85da9f1.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.002,0.893,0.004,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1cf1bfd5-db5a-4be5-88fa-3e0fdba1567e.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1d5bf7ce-3fe8-4a5b-b282-5edadb2c2ebc.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e44c07c-6735-4fb8-b7b3-bde1d429dbba.jpg,dyed-lifted-polyps,dyed-lifted-polyps,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
